LineID,StationID,StationNumber,StationName,Distance,CoordX,CoordY
11110034,8501970,1,경성여객(기점가상),0,12705.7035,3735.1276
11110034,8001321,2,용마문화복지센터,137,12705.7228,3735.1891
11110034,0071130,3,서일대학교,465,12705.8122,3735.3516
11110034,0070881,4,망우3동주민센터.면일초교,807,12705.9040,3735.5210
11110034,0070882,5,용마공원입구,1037,12705.9662,3735.6352
11110034,0071131,6,우림시장,1303,12705.9573,3735.7345
11110034,0071132,7,봉우재고개,1481,12705.8406,3735.7093
11110034,0071133,8,혜원여중고입구,1645,12705.7332,3735.6863
11110034,0071134,9,상봉터미널입구,1816,12705.6206,3735.6621
11110034,9001027,10,혜원목욕탕,2102,12705.4334,3735.6217
11110034,9002410,11,면목6거리,2410,12705.2314,3735.5789
11110034,0011532,12,상봉2동주민센터,2727,12705.0228,3735.5344
11110034,0071138,13,금성시장,2990,12704.8505,3735.4976
11110034,0071139,14,KT중랑지점,3235,12704.6954,3735.4478
11110034,0011306,15,중랑초등학교,3615,12704.4562,3735.3704
11110034,0011278,16,서울우유앞,3933,12704.3892,3735.4846
11110034,0070064,17,중랑교,4599,12704.0618,3735.5044
11110034,8001828,18,삼육서울병원,5258,12703.6411,3735.3815
11110034,0070066,19,시조사삼거리,5612,12703.4133,3735.3224
11110034,0070067,20,떡전교사거리.동대문노인복지관,6190,12703.1169,3735.1884
11110034,8501270,21,청량리미주아파트.동대문세무서,6708,12702.9037,3734.9668
11110034,8000781,22,청량리역환승센타,7076,12702.7298,3734.8241
11110034,0070069,23,청량리.청과물도매시장,7545,12702.4359,3734.7279
11110034,0071190,24,제기동역.서울약령시,7999,12702.1345,3734.6935
11110034,0070071,25,용두동사거리.한국의류시험연구원,8662,12701.6968,3734.6293
11110034,0007769,26,신설동역,9089,12701.4261,3734.5518
11110034,8000821,27,동묘앞,9499,12701.1730,3734.4548
11110034,0009100,28,동대문(흥인지문),10169,12700.7472,3734.3261
11110034,9000401,29,종로6가,10904,12700.2587,3734.2742
11110034,8002153,30,종로5가,11349,12659.9565,3734.2622
11110034,8001157,31,종로4가.종묘,11802,12659.6502,3734.2426
11110034,9000393,32,종로3가,12176,12659.3961,3734.2321
11110034,9034838,33,종로2가,12619,12659.0962,3734.2227
11110034,9001120,34,종로1가,13038,12658.8112,3734.2240
11110034,0008729,35,광화문,13423,12658.5502,3734.2219
11110034,8502136,36,서울역사박물관.경희궁앞,13912,12658.2365,3734.1647
11110034,8502134,37,서대문역사거리,14405,12658.0136,3733.9682
11110034,8501760,38,충정로역,15210,12657.7495,3733.5881
11110034,8501761,39,아현역,15820,12657.4133,3733.4438
11110034,8501762,40,웨딩타운,16218,12657.1445,3733.4336
11110034,8002643,41,이대역,16696,12656.8209,3733.4123
11110034,9036969,42,신촌오거리.2호선신촌역,17422,12656.3393,3733.3500
11110034,8002638,43,신촌오거리.현대백화점,17853,12656.0679,3733.3638
11110034,9036967,44,동교동삼거리,18331,12655.7716,3733.4685
11110034,8002636,45,홍대입구역,18875,12655.4590,3733.4395
11110034,8002634,46,서교동예식장타운,19391,12655.2030,3733.2490
11110034,8501726,47,합정역,19908,12654.9408,3733.0655
11110034,9001958,48,합정역,20285,12654.7834,3733.0338
11110034,9001960,49,성산초등학교입구,20588,12654.7357,3733.1931
11110034,9001962,50,기업은행서교동지점(최규하대통령가옥),20777,12654.6884,3733.2902
11110034,9001964,51,망원시장.망원동월드컵시장입구,21159,12654.5372,3733.4581
11110034,0010811,52,마포구청역입구,21558,12654.3784,3733.6324
11110034,9003194,53,마포구청.성산자동차검사소,22154,12654.1440,3733.8966
11110034,9003192,54,월드컵경기장남측.월드컵공원,22738,12653.7790,3733.9998
11110034,9001903,55,월드컵공원입구.문화비축기지,23124,12653.5649,3734.1114
11110034,9034401,56,월드컵파크3단지후문,23531,12653.3857,3734.2745
11110034,9001904,57,월드컵파크3단지정문,23898,12653.3537,3734.4293
11110034,9003177,58,월드컵파크2단지.에스플렉스센터,24101,12653.4388,3734.5160
11110034,9034338,59,상암DMC홍보관.YTN,24484,12653.4794,3734.6791
11110034,9036638,60,누리꿈스퀘어.MBC,24670,12653.3782,3734.7393
11110034,9034336,61,월드컵파크5단지.상암중고등학교입구,25033,12653.1801,3734.8553
11110034,9030062,62,월드컵파크7단지,25818,12652.7378,3734.9126
11110034,9035023,63,월드컵파크7단지,26343,12652.7059,3734.8714
11110034,9034516,64,상암고등학교,26964,12653.0435,3734.9093
11110034,9034335,65,월드컵파크5단지,27236,12653.1918,3734.8225
11110034,9034337,66,상암DMC홍보관.YTN,27763,12653.4780,3734.6502
11110034,9030065,67,월드컵파크2단지.에스플렉스센터,28122,12653.4181,3734.5228
11110034,9034486,68,월드컵파크3단지.난지천공원,28522,12653.3078,3734.3392
11110034,9036904,69,월드컵공원입구.문화비축기지,29121,12653.5649,3734.0906
11110034,9003191,70,마포농수산물시장.월드컵공원,29599,12653.8472,3733.9664
11110034,9003193,71,마포구청.마포장애인복지관,30028,12654.1092,3733.8970
11110034,0010801,72,마포구청역입구,30626,12654.3485,3733.6369
11110034,9001965,73,망원시장.망원동월드컵시장입구,31040,12654.5116,3733.4539
11110034,9001963,74,기업은행서교동지점(최규하대통령가옥),31401,12654.6543,3733.2948
11110034,9001961,75,성산초등학교입구,31622,12654.7126,3733.1905
11110034,9001959,76,합정역,31894,12654.7555,3733.0472
11110034,8002672,77,합정역,32283,12654.9138,3733.0118
11110034,8002633,78,서교동예식장타운,32823,12655.1739,3733.2221
11110034,9036974,79,홍대입구역,33297,12655.4080,3733.3985
11110034,9036973,80,동교동삼거리,33856,12655.7200,3733.4825
11110034,9036972,81,신촌오거리.현대백화점,34557,12656.1539,3733.3264
11110034,8002640,82,신촌오거리.2호선신촌역,34961,12656.4090,3733.3666
11110034,8002642,83,이대역,35353,12656.6697,3733.3991
11110034,8501763,84,웨딩타운,35975,12657.0910,3733.4255
11110034,8501764,85,아현역,36280,12657.2966,3733.4376
11110034,8501765,86,충정로역,37212,12657.7989,3733.6513
11110034,8502133,87,서대문역사거리,37811,12657.9939,3733.9347
11110034,8502135,88,서울역사박물관.경희궁앞,38332,12658.2228,3734.1481
11110034,9002984,89,광화문.금호아시아나본관앞,38701,12658.4495,3734.1991
11110034,9001119,90,종로1가,39246,12658.8197,3734.2017
11110034,0070025,91,종로2가,39684,12659.1170,3734.2020
11110034,0008871,92,종로3가,40007,12659.3373,3734.2044
11110034,9034738,93,종로4가.종묘,40701,12659.8077,3734.2280
11110034,9033762,94,종로5가.광장시장,40983,12659.9984,3734.2424
11110034,9001340,95,종로6가.종로신진시장,41301,12700.2141,3734.2506
11110034,8000505,96,동대문,42219,12700.8233,3734.3352
11110034,8000823,97,동묘앞,42683,12701.1167,3734.4300
11110034,8002513,98,신설동역,43309,12701.5034,3734.5695
11110034,8002705,99,용두동사거리,43756,12701.7998,3734.6555
11110034,0070034,100,제기동역.서울약령시,44468,12702.2667,3734.6886
11110034,8501293,101,청량리청과물도매시장,44845,12702.5117,3734.7399
11110034,8001829,102,청량리역환승센터,45214,12702.7433,3734.8182
11110034,8002143,103,서울성심병원,45879,12703.0539,3735.0793
11110034,0008420,104,휘경동입구,46469,12703.3122,3735.2598
11110034,8001827,105,삼육서울병원,47118,12703.7173,3735.4000
11110034,8002515,106,중랑교,47577,12704.0101,3735.4856
11110034,0011269,107,서울우유앞,48228,12704.3690,3735.5265
11110034,0011302,108,중랑초등학교,48639,12704.4591,3735.3592
11110034,0011383,109,KT중랑지사,48998,12704.6841,3735.4327
11110034,0011467,110,KT중랑지점사거리,49264,12704.8526,3735.4834
11110034,0011523,111,상봉2동주민센터,49539,12705.0331,3735.5217
11110034,0011591,112,면목6거리,49902,12705.2714,3735.5728
11110034,0071146,113,혜원목욕탕,50089,12705.3935,3735.6006
11110034,0011663,114,상봉터미널입구,50330,12705.5519,3735.6328
11110034,0071148,115,혜원여중고입구,50560,12705.7030,3735.6656
11110034,0071149,116,봉우재고개,50815,12705.8702,3735.7015
11110034,0071150,117,우림시장,50971,12705.9724,3735.7239
11110034,0011741,118,용마공원입구,51177,12705.9575,3735.6552
11110034,0070857,119,망우3동주민센터,51545,12705.8576,3735.4730
11110034,0011718,120,서일대학교,51749,12705.8020,3735.3706
11110034,0011700,121,용마문화복지센터,52090,12705.7100,3735.2027
11110034,8501971,122,경성여객(종점가상),52244,12705.6986,3735.1237
11110158,0008912,1,국민대앞,0,12659.6384,3736.6477
11110158,0008970,2,청덕초등학교,510,12659.9467,3736.5272
11110158,0072006,3,북악중학교,877,12700.1745,3736.4432
11110158,0072007,4,봉국사,1364,12700.4574,3736.3512
11110158,0072008,5,정릉2동주민센터,1719,12700.6755,3736.2756
11110158,8000224,6,숭덕초교,2058,12700.8795,3736.2033
11110158,0007646,7,정릉길음시장,2487,12701.1521,3736.1394
11110158,0072262,8,돈암동삼성아파트입구,2978,12701.4758,3736.1151
11110158,0012862,9,돈암1동주민센터,3229,12701.5854,3736.2203
11110158,0075099,10,종암사거리,3727,12701.8703,3736.2164
11110158,0072434,11,종암경찰서,4045,12701.9870,3736.0811
11110158,0072435,12,종암동주민센터,4302,12702.0510,3735.9541
11110158,0072436,13,숭례초교,4815,12702.1415,3735.6884
11110158,0073025,14,고려대역.고대앞삼거리,5524,12702.2123,3735.3129
11110158,8003153,15,홍파초등학교,5887,12702.2999,3735.1361
11110158,0075100,16,제기동주민센터.서울약령시앞,6298,12702.3031,3734.9152
11110158,0070035,17,엘림교회.대명신협앞,6953,12702.4545,3734.7219
11110158,8001829,18,청량리역환승센터,7413,12702.7433,3734.8182
11110158,8002143,19,서울성심병원,8077,12703.0539,3735.0793
11110158,0008420,20,휘경동입구,8667,12703.3122,3735.2598
11110158,8001827,21,삼육서울병원,9316,12703.7173,3735.4000
11110158,8002515,22,중랑교,9775,12704.0101,3735.4856
11110158,0011269,23,서울우유앞,10426,12704.3690,3735.5265
11110158,0011283,24,신성은하수아파트,10831,12704.4098,3735.3099
11110158,0013767,25,면목2동한신아파트,11034,12704.4543,3735.2055
11110158,0011342,26,면목5동,11245,12704.5530,3735.1386
11110158,0011404,27,동서그랜드맨션,11435,12704.6772,3735.1667
11110158,0013778,28,하나은행면목지점,11725,12704.8666,3735.2090
11110158,0011557,29,면목복개천,12177,12705.1626,3735.2748
11110158,0011606,30,지하철7호선면목역,12415,12705.3180,3735.3097
11110158,0011654,31,농협앞,12715,12705.5142,3735.3535
11110158,0011709,32,혜원여중고후문,13107,12705.7708,3735.4118
11110158,0011718,33,서일대학교,13343,12705.8020,3735.3706
11110158,0011700,34,용마문화복지센터,13685,12705.7100,3735.2027
11110158,8001321,35,용마문화복지센터,14025,12705.7228,3735.1891
11110158,0071130,36,서일대학교,14354,12705.8122,3735.3516
11110158,0011716,37,혜원여중고후문,14609,12705.7833,3735.4279
11110158,0011657,38,농협앞,15012,12705.5197,3735.3672
11110158,0011617,39,면목역,15331,12705.3110,3735.3212
11110158,0011553,40,면목복개천,15592,12705.1402,3735.2830
11110158,0011465,41,하나은행면목지점,16016,12704.8625,3735.2217
11110158,0011412,42,동서그랜드맨션,16222,12704.7286,3735.1889
11110158,0011341,43,면목5동,16470,12704.5660,3735.1545
11110158,0011297,44,면목2동한신아파트,16755,12704.4428,3735.2399
11110158,0011291,45,신성은하수아파트,16901,12704.4224,3735.3147
11110158,0011278,46,서울우유앞,17219,12704.3892,3735.4846
11110158,0070064,47,중랑교,17884,12704.0618,3735.5044
11110158,8001828,48,삼육서울병원,18544,12703.6411,3735.3815
11110158,0070066,49,시조사삼거리,18897,12703.4133,3735.3224
11110158,0070067,50,떡전교사거리.동대문노인복지관,19475,12703.1169,3735.1884
11110158,8501270,51,청량리미주아파트.동대문세무서,19993,12702.9037,3734.9668
11110158,8000781,52,청량리역환승센타,20362,12702.7298,3734.8241
11110158,0071142,53,경동시장앞,21290,12702.3215,3734.8330
11110158,0075124,54,홍파초등학교,21841,12702.3183,3735.1319
11110158,0075125,55,제기동한신아파트앞,22081,12702.2733,3735.2562
11110158,0075126,56,고려대역.고대앞삼거리,22315,12702.1999,3735.3663
11110158,0072504,57,숭례초등학교,22865,12702.1708,3735.6614
11110158,0007917,58,종암동주민센터,23375,12702.0832,3735.9277
11110158,0072506,59,종암경찰서,23646,12702.0204,3736.0657
11110158,0012863,60,돈암1동주민센터,24465,12701.5941,3736.2708
11110158,0072029,61,길음역,24878,12701.4112,3736.1228
11110158,8003186,62,길음뉴타운10단지.라온유아파트,25379,12701.0886,3736.1767
11110158,0009204,63,숭덕초교,25661,12700.9067,3736.2189
11110158,0009088,64,정릉2동주민센터,26071,12700.6720,3736.2987
11110158,0072033,65,봉국사,26404,12700.4594,3736.3683
11110158,0072034,66,고려대사범대학부속고등학교,26940,12700.1427,3736.4733
11110158,0008971,67,청덕초교,27163,12700.0036,3736.5178
11110158,8003074,68,국민대앞,27761,12659.6447,3736.6654
11110173,8501970,1,경성여객(기점가상),0,12705.7035,3735.1276
11110173,8001321,2,용마문화복지센터,137,12705.7228,3735.1891
11110173,0071130,3,서일대학교,465,12705.8122,3735.3516
11110173,0011716,4,혜원여중고후문,720,12705.7833,3735.4279
11110173,0011657,5,농협앞,1124,12705.5197,3735.3672
11110173,0011617,6,면목역,1443,12705.3110,3735.3212
11110173,0011553,7,면목복개천,1704,12705.1402,3735.2830
11110173,0011465,8,하나은행면목지점,2128,12704.8625,3735.2217
11110173,0011412,9,동서그랜드맨션,2334,12704.7286,3735.1889
11110173,8501884,10,휘경공고.휘경주공아파트,3131,12704.2071,3735.0750
11110173,0011137,11,휘경여중고휘경주공아파트앞,3483,12704.0973,3734.9562
11110173,8501947,12,배봉산입구,3735,12704.0927,3734.8195
11110173,0072140,13,배봉초등학교앞,4001,12704.0402,3734.7236
11110173,0072141,14,전농동SK아파트,4523,12703.6897,3734.6872
11110173,0072142,15,전농사거리,4743,12703.5423,3734.6691
11110173,0010835,16,전농래미안크레시티아파트,5101,12703.3355,3734.5766
11110173,0075158,17,동대문중학교,5314,12703.2253,3734.5008
11110173,0075159,18,동대문어린이집,5703,12703.0566,3734.3407
11110173,0075160,19,신답역명문예식장,6120,12702.8716,3734.1722
11110173,0075161,20,마장동주민센터,6498,12702.6733,3734.0423
11110173,0075162,21,마장역,6715,12702.5607,3733.9665
11110173,0075163,22,성동노인복지관,6893,12702.4943,3733.8885
11110173,0075164,23,마장동금호아파트,7196,12702.4930,3733.7265
11110173,0075165,24,한양대부속고등학교,7399,12702.4666,3733.6196
11110173,0072948,25,한양대앞,7588,12702.4388,3733.5115
11110173,0007990,26,행당동삼부아파트,7916,12702.2787,3733.5268
11110173,0072950,27,왕십리역,8152,12702.1783,3733.6216
11110173,8501627,28,코스모타워,8579,12701.9703,3733.7802
11110173,0072154,29,상왕십리역,9000,12701.7162,3733.8841
11110173,0072155,30,왕십리센트라스아파트,9318,12701.5034,3733.9124
11110173,0007708,31,성동고등학교,9578,12701.3310,3733.9357
11110173,0072157,32,신당역.중앙시장앞,9881,12701.1259,3733.9478
11110173,0009222,33,성동공업고등학교앞,10472,12700.9668,3734.1244
11110173,0014340,34,청계8가.영도교,10868,12701.1400,3734.2435
11110173,8001040,35,황학동롯데캐슬,11201,12701.3447,3734.2930
11110173,0014560,36,청계9가.비우당교,11497,12701.5339,3734.2450
11110173,0075194,37,텐즈힐아파트.청계벽산아파트,12111,12701.8024,3734.0773
11110173,8002383,38,상왕십리역,12343,12701.7987,3733.9515
11110173,0072164,39,왕십리2동주민센터,12874,12701.9988,3733.7489
11110173,0072645,40,왕십리역,13251,12702.1707,3733.6026
11110173,0008012,41,세왕병원,13531,12702.3044,3733.4961
11110173,0075177,42,한양대앞.한양시장,13851,12702.4571,3733.5125
11110173,0079113,43,한양대부속고등학교,14116,12702.4848,3733.6555
11110173,0075179,44,마장동금호아파트,14361,12702.5119,3733.7861
11110173,0075180,45,마장역,14667,12702.5411,3733.9334
11110173,8501395,46,마장동주민센타,14929,12702.6784,3734.0238
11110173,0075181,47,신답역명문예식장,15287,12702.8670,3734.1454
11110173,0072170,48,동대문어린이집,15733,12703.0685,3734.3260
11110173,0008384,49,동대문중학교,16025,12703.1915,3734.4497
11110173,0072172,50,대한노인회동대문구지회,16357,12703.3541,3734.5725
11110173,0072173,51,전농사거리,16707,12703.5557,3734.6581
11110173,0072174,52,전농동SK아파트,16860,12703.6583,3734.6702
11110173,0073036,53,장안동현대아파트앞,17652,12704.1111,3734.7873
11110173,0011145,54,휘경여중고휘경주공아파트,17915,12704.1118,3734.9294
11110173,0075471,55,휘경공고휘경주공아파트,18219,12704.1551,3735.0498
11110173,0011404,56,동서그랜드맨션,19018,12704.6772,3735.1667
11110173,0013778,57,하나은행면목지점,19307,12704.8666,3735.2090
11110173,0011557,58,면목복개천,19760,12705.1626,3735.2748
11110173,0011606,59,지하철7호선면목역,19998,12705.3180,3735.3097
11110173,0011654,60,농협앞,20297,12705.5142,3735.3535
11110173,0011709,61,혜원여중고후문,20690,12705.7708,3735.4118
11110173,0011718,62,서일대학교,20926,12705.8020,3735.3706
11110173,0011700,63,용마문화복지센터,21267,12705.7100,3735.2027
11110173,8501971,64,경성여객(종점가상),21421,12705.6986,3735.1237
11110372,8501970,1,경성여객(기점가상),0,12705.7035,3735.1276
11110372,9001671,2,중화중학교.다문화가족지원센터,146,12705.6493,3735.0878
11110372,9001670,3,면중초등학교,431,12705.5990,3734.9387
11110372,9002422,4,면목동금호어울림아파트,806,12705.5087,3734.7607
11110372,9002424,5,면목동대원칸타빌아파트,1056,12705.4046,3734.6543
11110372,9002426,6,용마폭포공원,1280,12705.3123,3734.5581
11110372,9002428,7,용마산역,1610,12705.1833,3734.4129
11110372,9002429,8,면목동,1858,12705.1604,3734.2780
11110372,8501514,9,용곡삼거리,2175,12705.1351,3734.1142
11110372,8501515,10,중곡역,2470,12705.0567,3733.9668
11110372,8501516,11,국립서울병원앞,2681,12704.9984,3733.8624
11110372,8501517,12,중곡동성당,2878,12704.9441,3733.7659
11110372,8001421,13,중곡2동주민센터앞,3221,12704.8513,3733.5961
11110372,0011418,14,능동사거리.군자역,3661,12704.7292,3733.3793
11110372,0011374,15,능동교회앞,4072,12704.6194,3733.1748
11110372,0011335,16,어린이대공원앞.세종대학교,4451,12704.5264,3732.9851
11110372,0011287,17,어린이대공원역.화양천주교회,4828,12704.4152,3732.8017
11110372,0011258,18,서울화양초등학교,5174,12704.3333,3732.6259
11110372,0011220,19,건대입구역사거리.건대병원,5457,12704.2665,3732.4825
11110372,8001419,20,건대입구역,5849,12704.0899,3732.4566
11110372,8501156,21,성수사거리,6402,12703.7417,3732.5677
11110372,0008395,22,성수역,7209,12703.2298,3732.7252
11110372,0013015,23,뚝섬역4번출구,7641,12702.9562,3732.8080
11110372,0008204,24,뚝섬역2번출구,7867,12702.8108,3732.8545
11110372,0008136,25,성동교남단,8206,12702.6674,3732.9709
11110372,0008105,26,한양대정문앞,9045,12702.5883,3733.4198
11110372,0007990,27,행당동삼부아파트,9550,12702.2787,3733.5268
11110372,0072950,28,왕십리역,9786,12702.1783,3733.6216
11110372,8501627,29,코스모타워,10213,12701.9703,3733.7802
11110372,0072154,30,상왕십리역,10634,12701.7162,3733.8841
11110372,0072155,31,왕십리센트라스아파트,10952,12701.5034,3733.9124
11110372,0007708,32,성동고등학교,11212,12701.3310,3733.9357
11110372,0072157,33,신당역.중앙시장앞,11515,12701.1259,3733.9478
11110372,9000748,34,충무아트센터.스포츠센터.중부소방서,11937,12700.8427,3733.9142
11110372,9000530,35,동대문역사문화공원,12700,12700.5502,3734.0490
11110372,9000401,36,종로6가,13568,12700.2587,3734.2742
11110372,8002153,37,종로5가,14013,12659.9565,3734.2622
11110372,8001157,38,종로4가.종묘,14466,12659.6502,3734.2426
11110372,9000393,39,종로3가,14840,12659.3961,3734.2321
11110372,9034838,40,종로2가,15283,12659.0962,3734.2227
11110372,9034054,41,을지로입구역.광교,15747,12658.9537,3734.0590
11110372,0008796,42,을지로입구.시청입구,16012,12658.8719,3733.9709
11110372,0008720,43,서소문,16672,12658.5252,3733.8259
11110372,9034941,44,충정로역2호선,17789,12657.8418,3733.5793
11110372,8501761,45,아현역,18514,12657.4133,3733.4438
11110372,8501762,46,웨딩타운,18912,12657.1445,3733.4336
11110372,8002643,47,이대역,19390,12656.8209,3733.4123
11110372,9036969,48,신촌오거리.2호선신촌역,20116,12656.3393,3733.3500
11110372,8002638,49,신촌오거리.현대백화점,20547,12656.0679,3733.3638
11110372,9036967,50,동교동삼거리,21025,12655.7716,3733.4685
11110372,8002636,51,홍대입구역,21569,12655.4590,3733.4395
11110372,8002634,52,서교동예식장타운,22085,12655.2030,3733.2490
11110372,8002632,53,합정역,22856,12654.8200,3732.9644
11110372,8002644,54,양평한신아파트.선유도공원입구,25167,12653.6800,3732.5219
11110372,8000961,55,영등포아리수정수센터,26336,12653.0157,3732.8688
11110372,8001367,56,염창역.서울도시가스,27037,12652.5537,3732.8287
11110372,8001368,57,등촌역.강서보건소,27740,12652.1232,3732.9469
11110372,9004239,58,영일고등학교.강서도서관,28456,12651.8021,3732.9421
11110372,9004240,59,아이파크아파트.백석중학교.실로암안과,28896,12651.7293,3732.7115
11110372,9004243,60,등촌2동주민센터.등촌동대림아파트,29264,12651.7790,3732.5193
11110372,9004244,61,대일고교.임광아파트.배광교회,29521,12651.8149,3732.3903
11110372,9004246,62,용문사.시립화곡청소년수련관,29796,12651.8013,3732.2423
11110372,0010274,63,목동사거리,30435,12651.8200,3731.8966
11110372,0070777,64,목동역.홍익병원,30825,12651.8321,3731.6853
11110372,9003522,65,목동역.목동오거리,31165,12651.7683,3731.5603
11110372,9003520,66,신서고교.영상고교입구,31379,12651.6247,3731.5420
11110372,9003518,67,신정역(은행정).신정4동주민센터,31920,12651.2626,3731.4941
11110372,0010137,68,양강중학교,32366,12650.9701,3731.4310
11110372,0010110,69,신월2동주민센터입구.경창전통시장,32687,12650.7610,3731.3821
11110372,0075325,70,강서초등학교,33087,12650.5005,3731.3215
11110372,0007593,71,한빛종합사회복지관,33357,12650.3246,3731.2805
11110372,0007558,72,신월문화체육센터,33627,12650.1719,3731.2070
11110372,0076440,73,신월시영아파트중문,33771,12650.1948,3731.1450
11110372,0014948,74,금실어린이공원,34033,12650.2820,3731.0270
11110372,9033324,75,신월시영아파트.강월초등학교,34350,12650.1183,3730.9562
11110372,0007536,76,푸른마을2단지아파트,34693,12650.0393,3730.8419
11110372,0076530,77,푸른마을1단지앞,34842,12650.0928,3730.7727
11110372,9030665,78,대일관광고.푸른마을3단지,35040,12650.1531,3730.6791
11110372,8502048,79,양천공영차고지,35429,12650.2342,3730.5051
11110372,8502063,80,양천공영차고지(회차지가상),35467,12650.2476,3730.4988
11110372,7000029,81,양천공영차고지,35518,12650.2588,3730.5221
11110372,0076525,82,대일관광고.푸른마을3단지,35821,12650.1733,3730.6708
11110372,9035541,83,푸른마을1단지앞,36002,12650.1226,3730.7608
11110372,9004285,84,푸른마을2단지아파트,36210,12650.0448,3730.8542
11110372,9004283,85,신월시영아파트.강월초등학교,36537,12650.1318,3730.9439
11110372,0007583,86,금실어린이공원,36950,12650.2684,3731.0792
11110372,0007572,87,신월시영아파트중문,37108,12650.2029,3731.1453
11110372,0076527,88,신월문화체육센타,37260,12650.1842,3731.2023
11110372,0007592,89,한빛종합사회복지관,37560,12650.3551,3731.2754
11110372,0075340,90,강서초등학교,37807,12650.5159,3731.3127
11110372,0010107,91,신월2동주민센터입구,38153,12650.7414,3731.3654
11110372,0013440,92,양강중학교,38547,12650.9982,3731.4256
11110372,9003517,93,신정역(은행정).신정4동주민센터,38945,12651.2588,3731.4806
11110372,9003519,94,신서고등학교.영상고등학교입구,39454,12651.5992,3731.5265
11110372,9003521,95,목동역.목동오거리,39734,12651.7872,3731.5511
11110372,0010290,96,목동역.홍익병원,39981,12651.8660,3731.6429
11110372,0070803,97,홍익병원목동관,40374,12651.8418,3731.8546
11110372,9004248,98,목동사거리,40641,12651.8310,3731.9990
11110372,9004247,99,영도중.강서고입구.기아양서대리점,40966,12651.8181,3732.1732
11110372,9004245,100,목동시장.대일고교.배광교회,41281,12651.8313,3732.3431
11110372,9004242,101,목동성원아파트,41654,12651.7913,3732.5405
11110372,9004241,102,목3동주민센터.현대아이파크.실로암안과,41963,12651.7449,3732.6927
11110372,9004238,103,목3동시장.강서도서관,42519,12651.8371,3732.9843
11110372,9034566,104,등촌역.강서보건소,43019,12652.0568,3732.9674
11110372,9003691,105,염창역.서울도시가스,43760,12652.5046,3732.8163
11110372,9003609,106,안양천입구,44645,12653.0708,3732.8131
11110372,9003608,107,양평동한솔아파트,45256,12653.4215,3732.6377
11110372,9003606,108,양평한신아파트.선유도공원입구,45696,12653.6663,3732.5016
11110372,8002631,109,합정역,48194,12654.7665,3732.9268
11110372,8002633,110,서교동예식장타운,49000,12655.1739,3733.2221
11110372,9036974,111,홍대입구역,49474,12655.4080,3733.3985
11110372,9036973,112,동교동삼거리,50033,12655.7200,3733.4825
11110372,9036972,113,신촌오거리.현대백화점,50734,12656.1539,3733.3264
11110372,8002640,114,신촌오거리.2호선신촌역,51138,12656.4090,3733.3666
11110372,8002642,115,이대역,51530,12656.6697,3733.3991
11110372,8501763,116,웨딩타운,52152,12657.0910,3733.4255
11110372,8501764,117,아현역,52456,12657.2966,3733.4376
11110372,9001510,118,종근당.충정로역,53400,12657.8726,3733.5789
11110372,0008722,119,서소문,54423,12658.4979,3733.7974
11110372,8502018,120,시청광장,54883,12658.7331,3733.9211
11110372,0072056,121,우리은행종로지점,55440,12658.9766,3734.0566
11110372,0070025,122,종로2가,55903,12659.1170,3734.2020
11110372,0008871,123,종로3가,56227,12659.3373,3734.2044
11110372,9034738,124,종로4가.종묘,56921,12659.8077,3734.2280
11110372,9033762,125,종로5가.광장시장,57203,12659.9984,3734.2424
11110372,9001340,126,종로6가.종로신진시장,57521,12700.2141,3734.2506
11110372,9035138,127,동대문역사문화공원,58451,12700.5011,3734.0439
11110372,0072609,128,동대문역사문화공원,58736,12700.5474,3733.9272
11110372,0009187,129,충무아트센터.스포츠센터.중부소방서,59245,12700.8838,3733.9020
11110372,0007654,130,신당역.중앙시장앞,59669,12701.1683,3733.9302
11110372,0007713,131,성동고등학교,59934,12701.3439,3733.9144
11110372,0072162,132,도로교통공단앞,60153,12701.4915,3733.8989
11110372,0072163,133,상왕십리역,60537,12701.7445,3733.8603
11110372,0072164,134,왕십리2동주민센터,60967,12701.9988,3733.7489
11110372,0072645,135,왕십리역,61344,12702.1707,3733.6026
11110372,0008012,136,세왕병원,61624,12702.3044,3733.4961
11110372,0008099,137,한양대정문,62120,12702.5862,3733.3853
11110372,0008122,138,성동교남단,62789,12702.6385,3733.0278
11110372,0008197,139,뚝섬역8번출구,63114,12702.7066,3732.8767
11110372,0076788,140,뚝섬역3번5번출구,63513,12702.9563,3732.7889
11110372,8501017,141,성수역,64017,12703.2749,3732.6873
11110372,8501157,142,성수사거리,64748,12703.7411,3732.5537
11110372,8001418,143,건대입구역,65222,12704.0374,3732.4540
11110372,0011230,144,건대입구역사거리.건대병원,65655,12704.2749,3732.4493
11110372,0011292,145,어린이대공원역.화양천주교회,66262,12704.4157,3732.7582
11110372,0011375,146,어린이대공원앞,67017,12704.6225,3733.1297
11110372,0011413,147,능동사거리.군자역,67376,12704.7155,3733.3084
11110372,8501182,148,중곡2동주민센터앞,67955,12704.8694,3733.5969
11110372,8501183,149,중곡동성당앞,68315,12704.9654,3733.7759
11110372,8501184,150,국립서울병원앞,68448,12705.0022,3733.8419
11110372,8501185,151,중곡역,68691,12705.0682,3733.9625
11110372,8501186,152,용곡삼거리,68931,12705.1336,3734.0814
11110372,9002430,153,면목동,69279,12705.1779,3734.2640
